67CR,416,3770000.0,3480000.0
68CR,417,3770000.0,3590000.0
69CR,418,3770000.0,3700000.0
70CR,419,3770000.0,3810000.0
2BR,420,4020000.0,-3675000.0
3BR,421,4020000.0,-3565000.0
4BR,422,4020000.0,-3455000.0
5BR,423,4020000.0,-3345000.0
6BR,424,4020000.0,-3235000.0
7BR,425,4020000.0,-3125000.0
8BR,426,4020000.0,-3015000.0
9BR,427,4020000.0,-2905000.0
10BR,428,4020000.0,-2795000.0
11BR,429,4020000.0,-2685000.0
12BR,430,4020000.0,-2575000.0
13BR,431,4020000.0,-2465000.0
14BR,432,4020000.0,-2355000.0
15BR,433,4020000.0,-2245000.0
16BR,434,4020000.0,-2135000.0
17BR,435,4020000.0,-2025000.0
18BR,436,4020000.0,-1915000.0
19BR,437,4020000.0,-1805000.0
20BR,438,4020000.0,-1695000.0
21BR,439,4020000.0,-1585000.0
22BR,440,4020000.0,-1475000.0
23BR,441,4020000.0,-1365000.0
24BR,442,4020000.0,-1255000.0
25BR,443,4020000.0,-1145000.0
26BR,444,4020000.0,-1035000.0
27BR,445,4020000.0,-925000.0
28BR,446,4020000.0,-815000.0
29BR,447,4020000.0,-705000.0
30BR,448,4020000.0,-595000.0
31BR,449,4020000.0,-485000.0
32BR,450,4020000.0,-375000.0
33BR,451,4020000.0,-265000.0
34BR,452,4020000.0,-155000.0
35BR,453,4020000.0,-45000.0
36BR,454,4020000.0,65000.0
37BR,455,4020000.0,175000.0
38BR,456,4020000.0,285000.0
39BR,457,4020000.0,395000.0
40BR,458,4020000.0,505000.0
41BR,459,4020000.0,615000.0
42BR,460,4020000.0,725000.0
43BR,461,4020000.0,835000.0
44BR,462,4020000.0,945000.0
45BR,463,4020000.0,1055000.0
46BR,464,4020000.0,1165000.0
47BR,465,4020000.0,1275000.0
48BR,466,4020000.0,1385000.0
49BR,467,4020000.0,1495000.0
50BR,468,4020000.0,1605000.0
51BR,469,4020000.0,1715000.0
52BR,470,4020000.0,1825000.0
53BR,471,4020000.0,1935000.0
54BR,472,4020000.0,2045000.0
55BR,473,4020000.0,2155000.0
56BR,474,4020000.0,2265000.0
57BR,475,4020000.0,2375000.0
58BR,476,4020000.0,2485000.0
59BR,477,4020000.0,2595000.0
60BR,478,4020000.0,2705000.0
61BR,479,4020000.0,2815000.0
62BR,480,4020000.0,2925000.0
63BR,481,4020000.0,3035000.0
64BR,482,4020000.0,3145000.0
65BR,483,4020000.0,3255000.0
66BR,484,4020000.0,3365000.0
67BR,485,4020000.0,3475000.0
68BR,486,4020000.0,3585000.0
69BR,487,4020000.0,3695000.0
70BR,488,4020000.0,3805000.0
2AR,489,4270000.0,-3680000.0
3AR,490,4270000.0,-3570000.0
4AR,491,4270000.0,-3460000.0
5AR,492,4270000.0,-3350000.0
6AR,493,4270000.0,-3240000.0
7AR,494,4270000.0,-3130000.0
8AR,495,4270000.0,-3020000.0
9AR,496,4270000.0,-2910000.0
10AR,497,4270000.0,-2800000.0
11AR,498,4270000.0,-2690000.0
12AR,499,4270000.0,-2580000.0
13AR,500,4270000.0,-2470000.0
14AR,501,4270000.0,-2360000.0
15AR,502,4270000.0,-2250000.0
16AR,503,4270000.0,-2140000.0
17AR,504,4270000.0,-2030000.0
18AR,505,4270000.0,-1920000.0
19AR,506,4270000.0,-1810000.0
20AR,507,4270000.0,-1700000.0
21AR,508,4270000.0,-1590000.0
22AR,509,4270000.0,-1480000.0
23AR,510,4270000.0,-1370000.0
24AR,511,4270000.0,-1260000.0
25AR,512,4270000.0,-1150000.0
26AR,513,4270000.0,-1040000.0
27AR,514,4270000.0,-930000.0
28AR,515,4270000.0,-820000.0
29AR,516,4270000.0,-710000.0
30AR,517,4270000.0,-600000.0
31AR,518,4270000.0,-490000.0
32AR,519,4270000.0,-380000.0
33AR,520,4270000.0,-270000.0
34AR,521,4270000.0,-160000.0
35AR,522,4270000.0,-50000.0
36AR,523,4270000.0,60000.0
37AR,524,4270000.0,170000.0
38AR,525,4270000.0,280000.0
39AR,526,4270000.0,390000.0
40AR,527,4270000.0,500000.0
41AR,528,4270000.0,610000.0
42AR,529,4270000.0,720000.0
43AR,530,4270000.0,830000.0
44AR,531,4270000.0,940000.0
45AR,532,4270000.0,1050000.0
46AR,533,4270000.0,1160000.0
47AR,534,4270000.0,1270000.0
48AR,535,4270000.0,1380000.0
49AR,536,4270000.0,1490000.0
50AR,537,4270000.0,1600000.0
51AR,538,4270000.0,1710000.0
52AR,539,4270000.0,1820000.0
53AR,540,4270000.0,1930000.0
54AR,541,4270000.0,2040000.0
55AR,542,4270000.0,2150000.0
56AR,543,4270000.0,2260000.0
57AR,544,4270000.0,2370000.0
58AR,545,4270000.0,2480000.0
59AR,546,4270000.0,2590000.0
60AR,547,4270000.0,2700000.0
61AR,548,4270000.0,2810000.0
62AR,549,4270000.0,2920000.0
63AR,550,4270000.0,3030000.0
64AR,551,4270000.0,3140000.0
65AR,552,4270000.0,3250000.0
66AR,553,4270000.0,3360000.0
67AR,554,4270000.0,3470000.0
68AR,555,4270000.0,3580000.0
69AR,556,4270000.0,3690000.0
70AR,557,4270000.0,3800000.0
